congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,Senate,486,2020-02-25,2,58,56,41,0.07,-0.569,-0.59,-0.961,-5.194,S311,Cloture Motion Rejected,"A bill to amend title 18, United States Code, to prohibit a health care practitioner from failing to exercise the proper degree of care in the case of a child who survives an abortion or attempted abortion.",On the Cloture Motion,
116,Senate,487,2020-02-25,2,59,96,0,0.0,0.0,0.0,0.0,0.0,PN1168,Nomination Confirmed,"Silvia Carreno-Coll, of Puerto Rico, to be United States District Judge for the District of Puerto Rico",On the Nomination,
116,Senate,488,2020-02-25,2,60,58,38,-0.156,-0.043,-0.379,-0.131,-9.846,PN1332,Nomination Confirmed,"Katharine MacGregor, of Pennsylvania, to be Deputy Secretary of the Interior",On the Nomination,
116,Senate,489,2020-02-25,2,61,91,5,-0.515,-0.218,-0.694,-0.381,-4.295,PN365,Cloture Motion Agreed to,"Travis Greaves, of the District of Columbia, to be a Judge of the United States Tax Court for a term of fifteen years",On the Cloture Motion,
116,Senate,490,2020-02-27,2,62,85,3,-0.562,-0.172,-0.676,-0.551,-2.744,PN365,Nomination Confirmed,"Travis Greaves, of the District of Columbia, to be a Judge of the United States Tax Court for a term of fifteen years",On the Nomination,
116,Senate,491,2020-03-02,2,63,84,3,-0.616,0.788,-0.215,0.246,-9.046,S2657,Cloture on the Motion to Proceed Agreed to,"A bill to support innovation in advanced geothermal research and development, and for other purposes.",On Cloture on the Motion to Proceed,
116,Senate,492,2020-03-04,2,64,90,4,-0.64,0.768,-0.18,0.258,-12.93,S2657,Motion to Proceed Agreed to,"A bill to support innovation in advanced geothermal research and development, and for other purposes.",On the Motion to Proceed,
116,Senate,493,2020-03-05,2,65,80,16,0.415,0.91,0.673,0.723,-18.291,HR6074,Motion to Table Agreed to,To rescind unobligated balances for certain international programs to offset the amounts appropriated in this bill to respond to the coronavirus outbreak.,On the Motion to Table,
116,Senate,494,2020-03-05,2,66,96,1,0.0,0.0,0.0,0.0,0.0,HR6074,Bill Passed,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes.",On Passage of the Bill,
116,Senate,495,2020-03-09,2,67,47,44,-0.833,0.554,-0.158,-0.941,-50.076,S2657,Cloture Motion Rejected,In the nature of a substitute.,On the Cloture Motion,
116,Senate,496,2020-03-09,2,68,15,73,-0.49,-0.871,-0.124,1.06,-31.643,S2657,Cloture Motion Rejected,"A bill to support innovation in advanced geothermal research and development, and for other purposes.",On the Cloture Motion,
116,Senate,497,2020-03-10,2,69,55,41,0.01,0.829,0.71,1.553,-17.636,SJRES56,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to ""Borrower Defense Institutional Accountability"".",On the Motion to Proceed,
116,Senate,498,2020-03-11,2,70,53,42,0.008,0.759,0.635,1.52,-17.769,HJRES76,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to ""Borrower Defense Institutional Accountability"".",On the Joint Resolution,
116,Senate,499,2020-03-12,2,71,54,40,-0.108,0.034,-0.662,-0.625,-1.862,PN1498,Cloture Motion Agreed to,"James P. Danly, of Tennessee, to be a Member of the Federal Energy Regulatory Commission for the remainder of the term expiring June 30, 2023",On the Cloture Motion,
116,Senate,500,2020-03-12,2,72,52,40,-0.108,0.034,-0.662,-0.625,-1.862,PN1498,Nomination Confirmed,"James P. Danly, of Tennessee, to be a Member of the Federal Energy Regulatory Commission for the remainder of the term expiring June 30, 2023",On the Nomination,
116,Senate,501,2020-03-18,2,73,3,95,-0.97,0.243,0.391,-0.38,-6.093,HR6201,Amendment Rejected,"To amend the Internal Revenue Code of 1986 to require a social security number for purposes of the child tax credit, to provide the President the authority to transfer funds as necessary, and to terminate United States military operations and reconstruction activities in Afghanistan.",On the Amendment,
116,Senate,502,2020-03-18,2,74,47,51,0.051,-0.038,0.679,-0.544,-0.176,HR6201,Amendment Rejected,To provide Americans with paid sick time and paid leave so that they can address their own health needs and the health needs of their families.,On the Amendment,
116,Senate,503,2020-03-18,2,75,50,48,0.236,-0.972,-0.284,-0.21,-9.68,HR6201,Amendment Rejected,To strike Federally mandated sick pay and paid family leave and replace it with financial support provided through State administered unemployment insurance systems and funds.,On the Amendment,
116,Senate,504,2020-03-18,2,76,90,8,0.544,-0.839,0.268,-0.311,-13.629,HR6201,Bill Passed,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes.",On Passage of the Bill,
116,Senate,505,2020-03-22,2,77,47,47,-0.009,-0.717,-0.352,0.347,-5.644,HR748,Cloture on the Motion to Proceed Rejected,A bill to amend the Internal Revenue Code of 1986 to repeal the excise tax on high cost employer-sponsored health coverage.,On Cloture on the Motion to Proceed,
116,Senate,506,2020-03-23,2,78,49,46,-0.037,-0.497,-0.72,0.022,-2.314,HR748,Cloture on the Motion to Proceed Rejected,A bill to amend the Internal Revenue Code of 1986 to repeal the excise tax on high cost employer-sponsored health coverage.,On Cloture on the Motion to Proceed,
116,Senate,507,2020-03-25,2,79,48,48,-0.243,0.819,-0.516,-1.138,-6.48,HR748,Amendment Rejected,To ensure that additional unemployment benefits do not result in an individual receiving unemployment compensation that is more than the amount of wages the individual was earning prior to becoming unemployed.,On the Amendment,
116,Senate,508,2020-03-25,2,80,96,0,0.0,0.0,0.0,0.0,0.0,HR748,Bill Passed,A bill to amend the Internal Revenue Code of 1986 to repeal the excise tax on high cost employer-sponsored health coverage.,On Passage of the Bill,
